Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,06-Apr-10,Grant-in Aid Payments,Environment and Rural Group,Commission For Rural Communiti,240310,"Ł323,008.00"
DEFRA,Core Dept,23-Apr-10,Other Current Payments EW,Strategy and Evidence Group,Communisis P M S,2386682,"Ł28,994.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments E,Environment and Rural Group,Construction Industry Research,61458,"Ł26,067.23"
DEFRA,Core Dept,23-Apr-10,Agency Recharge,Law and Corporate Services,Cyril Sweett Ltd,99064387,"Ł30,109.45"
DEFRA,Core Dept,06-Apr-10,Other Current Payments E,Environment and Rural Group,D E C C,40003005,"Ł41,089.00"
DEFRA,Core Dept,23-Apr-10,Other Current Payments E,Environment and Rural Group,D E C C,40003337,"Ł118,738.00"
DEFRA,Core Dept,09-Apr-10,Estates Professional Fees & Services,Law and Corporate Services,D T Z,2.60E+12,"Ł47,000.00"
DEFRA,Core Dept,09-Apr-10,Estates Professional Fees & Services,Law and Corporate Services,D T Z,140606,"Ł47,823.68"
DEFRA,Core Dept,08-Apr-10,Business Rates,Law and Corporate Services,D T Z,DEFRA026,"Ł58,916.07"
DEFRA,Core Dept,20-Apr-10,Estates Professional Fees & Services,Law and Corporate Services,D T Z,141230,"Ł72,850.00"
DEFRA,Core Dept,26-Apr-10,Business Rates,Law and Corporate Services,D T Z,DEFRA028,"Ł126,447.71"
DEFRA,Core Dept,01-Apr-10,Property Lease Costs,Law and Corporate Services,D T Z,DEFRA025,"Ł1,474,606.12"
DEFRA,Core Dept,29-Apr-10,Property Lease Costs,Law and Corporate Services,D T Z,DEFRA029,"Ł1,518,504.99"
DEFRA,Core Dept,06-Apr-10,Other Current Payments E,Food and Farming Group,Dairy Farmers Of Britain Limit,7602,"Ł50,000.00"
DEFRA,Core Dept,09-Apr-10,Current Grants GB,Food and Farming Group,DairyCo Ltd,SM31032010,"Ł281,250.00"
DEFRA,Core Dept,06-Apr-10,Current Grants E,Environment and Rural Group,Dartmoor National Park Authori,230310,"Ł1,543,177.00"
DEFRA,Core Dept,06-Apr-10,Consultancy Non-Scheme,Food and Farming Group,Deloitte & Touche,1110526888,"Ł174,608.34"
DEFRA,Core Dept,23-Apr-10,Overhead Incidental Expenses,Strategy and Evidence Group,Department For Business Innova,10028790,"Ł40,000.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,Department For Business Innova,10028803,"Ł500,000.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments E,Environment and Rural Group,Department Of Energy and Clima,40003137,"Ł119,113.41"
DEFRA,Core Dept,01-Apr-10,Local Area Agreement - Current,Environment and Rural Group,Dept For Communities & Local G,300310,"Ł249,750.00"
DEFRA,Core Dept,01-Apr-10,Other Current Payments UK,Environment and Rural Group,Dept For Communities & Local G,260310,"Ł5,165,000.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,Dorset County Council,140410,"Ł267,500.00"
DEFRA,Core Dept,30-Apr-10,Electricity,Law and Corporate Services,E D F Energy,73010410,"Ł26,334.53"
DEFRA,Core Dept,30-Apr-10,Electricity,Law and Corporate Services,E D F Energy,1.02E+15,"Ł98,323.45"
DEFRA,Core Dept,30-Apr-10,Electricity,Law and Corporate Services,E D F Energy,100010410,"Ł107,413.55"
DEFRA,Core Dept,23-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,East Malling Research,9738,"Ł28,164.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,East Riding Of Yorkshire Counc,140410,"Ł118,739.00"
DEFRA,Core Dept,20-Apr-10,Capital Grant to NDPB,Environment and Rural Group,East Riding Of Yorkshire Counc,1.40E+13,"Ł900,000.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,East Sussex County Council,140410,"Ł164,452.00"
