Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-492553-72575,"£15,000.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-492553-72575,"£15,000.00",Biomedical Units,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-492553-72575,"£515,186.00",DIABETES NETWORKS,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-492553-72575,"£541,910.00",DIABETES NETWORKS,UB9 6JH,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£117,745.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£27,368.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£34,485.00",PRIMARY CARE NETWORKS,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£2,045,945.00",PRIMARY CARE NETWORKS,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£75,696.00",STROKE NETWORKS,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£13,775.00",STROKE NETWORKS,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£118,361.00",CRFs - CRII,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£16,657.00",Biomedical Units,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-492554-72550,"£312,998.00",Comprehensive Networks,EX2 5DW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-492556-72568,"£328,152.00",Comprehensive Networks,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-492556-72568,"£2,551,043.00",CANCER NETWORKS,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-492556-72568,"£44,569.00",CANCER NETWORKS,L7 8XP,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-492557-72541,"£15,215.00",CLARHCs,GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-492557-72541,"£103,719.00",STROKE NETWORKS,GU2 7XX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-492558-72562,"£312,953.00",STROKE NETWORKS,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-492558-72562,"£117,401.00",DIABETES NETWORKS,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-492558-72562,"£16,369.00",DIABETES NETWORKS,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-492558-72562,"£118,194.00",CANCER NETWORKS,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-492558-72562,"£13,183.00",CANCER NETWORKS,M6 8HD,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-492561-72553,"£23,404.00",Comprehensive Networks,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-492561-72553,"£154,367.00",Comprehensive Networks,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-492561-72553,"£27,062.00",CRFs - CRII,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-492561-72553,"£1,448,528.00",CLARHCs,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-492561-72553,"£154,149.00",HTA - Support for Clinical Trials,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-492561-72553,"£426,388.00",NIHR Senior Investigator's Funding,S5 7AU,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-492563-72582,"£2,827,446.00",CRFs - CRII,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-492563-72582,"£250,000.00",MENTAL HEALTH NETWORKS,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-492563-72582,"£258,453.00",MENTAL HEALTH NETWORKS,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-492563-72582,"£19,522.00",CANCER NETWORKS,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-492563-72582,"£129,897.00",Comprehensive Networks,BR3 3BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-492564-72580,"£108,335.00",Comprehensive Networks,TS4 3BW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-492564-72580,"£18,732.00",HTA - Support for Clinical Trials,TS4 3BW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-492564-72580,"£1,087,877.00",NIHR Senior Investigator's Funding,TS4 3BW,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-492566-72585,"£107,589.00",STROKE NETWORKS,SO40 2RZ,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,SOUTHERN HEALTH NHS FOUNDATION TRUST,ERS-492566-72585,"£15,275.00",STROKE NETWORKS,SO40 2RZ,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ST GEORGE'S HEALTHCARE NHS TRUST,ERS-492567-72555,"£16,369.00",CANCER NETWORKS,SW17 0QT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,ST GEORGE'S HEALTHCARE NHS TRUST,ERS-492567-72555,"£122,776.00",CANCER NETWORKS,SW17 0QT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-492568-72546,"£42,962.00",CRFs - CRII,M20 4BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-492568-72546,"£245,200.00",Bio-Medical Centres,M20 4BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-492568-72546,"£245,455.00",Biomedical Units,M20 4BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£875,000.00",CRFs - CRII,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£250,000.00",Comprehensive Networks,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£218,182.00",Comprehensive Networks,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£2,421,868.00",CANCER NETWORKS,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£43,031.00",CANCER NETWORKS,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£170,194.00",DIABETES NETWORKS,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£25,743.00",DIABETES NETWORKS,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£111,749.00",CANCER NETWORKS,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-492569-72576,"£13,935.00",CRFs - CRII,NE7 7DN,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-492570-72566,"£199,416.00",Bio-Medical Centres,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-492570-72566,"£160,845.00",NIHR Senior Investigator's Funding,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-492570-72566,"£3,077,187.00",NIHR Senior Investigator's Funding,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-492570-72566,"£15,000.00",CANCER NETWORKS,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-492570-72566,"£15,000.00",CANCER NETWORKS,SM2  5PT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-492571-72557,"£173,446.00",CANCER NETWORKS,WV10 0QP,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,THE ROYAL WOLVERHAMPTON NHS TRUST,ERS-492571-72557,"£30,426.00",CANCER NETWORKS,WV10 0QP,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£21,384.00",STROKE NETWORKS,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£150,079.00",STROKE NETWORKS,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£123,797.00",CRFs - CRII,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£14,821.00",Biomedical Units,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£300,000.00",Bio-Medical Centres,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£250,000.00",NIHR Senior Investigator's Funding,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-492572-72573,"£5,062,671.00",NIHR Senior Investigator's Funding,NW1 2BX,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£23,404.00",Comprehensive Networks,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£166,622.00",Comprehensive Networks,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£78,284.00",CRFs - CRII,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£2,320,219.00",NIHR Academic Rehab Surgery - Birmingham,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£688,449.00",CLARHCs,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£507,429.00",Biomedical Units,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£396,357.00",Comprehensive Networks,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-492574-72572,"£328,085.00",Comprehensive Networks,B15 2PR,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-492575-72561,"£59,223.00",CRFs - CRII,M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-492575-72561,"£3,691,844.00",Comprehensive Networks,M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-492575-72561,"£136,364.00",CRFs - CRII,M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-492575-72561,"£15,000.00",NIHR Senior Investigator's Funding,M23 9LT,PUBLIC,,,Programme
Department of Health,Department of Health,24/04/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-492575-72561,"£15,000.00",NIHR Senior Investigator's Funding,M23 9LT,PUBLIC,,,Programme
