Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Amount,VAT Registration Number
DFID,DFID,08/06/2010,Technical & Advisory services,East and Central Africa,ELECTORAL REFORM INTERNATIONAL SERVI,400102563,41539.55
DFID,DFID,08/06/2010,Donor Replenishment of funding,International Finance Division,Global Alliance for Vaccines and Immunisation,400101924,10834273
DFID,DFID,08/06/2010,Technical & Advisory services,Policy and Research Directorate,Bankable Frontier Associates,400102623,30214.74
DFID,DFID,08/06/2010,Technical & Advisory services,Asia Division,OPTIONS CONSULTANCY SERVICES LIMITED,400102485,46949.56
DFID,DFID,08/06/2010,Technical & Advisory services,Asia Division,SIDBI FOUNDATION,400102100,1158336.08
DFID,DFID,08/06/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400102759,3737380.22
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,Asia Division,VOLUNTARY SERVICE OVERSEAS,400102098,32423
DFID,DFID,08/06/2010,Technical & Advisory services,West and Southern Africa,PRICEWATERHOUSECOOPERS AFRICA,400102483,71083
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,West and Southern Africa,SAVE THE CHILDREN,400102073,362408
DFID,DFID,08/06/2010,Aid to civil society organisations / NGOs,Communications Division,Damaris Global Learning,400102592,54225
DFID,DFID,08/06/2010,Technical & Advisory services,West and Southern Africa,TRIBAL HELM CORPORATION LTD,400102557,42621.43
DFID,DFID,08/06/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",NERA Economic Consulting,400102555,93826
DFID,DFID,09/06/2010,Technical & Advisory services,East and Central Africa,KPMG EAST AFRICA LTD,400103517,284787
