UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT
MODGPC30250,16-Apr-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,"Ł1,419.00"
MODGPC30251,24-Apr-12,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"Ł3,720.96"
MODGPC30252,19-Apr-12,Catering and Catering Supplies     , CATERERS,Ł567.50
MODGPC30253,25-Apr-12,Catering and Catering Supplies     , CATERERS,"Ł3,029.40"
MODGPC30254,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł1,109.49"
MODGPC30255,13-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł590.67
MODGPC30256,17-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł594.86
MODGPC30257,19-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł702.72
MODGPC30258,19-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł544.77
MODGPC30259,24-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł693.62
MODGPC30260,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł1,603.09"
MODGPC30261,13-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł869.34
MODGPC30262,17-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł1,779.48"
MODGPC30263,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł3,787.24"
MODGPC30264,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł694.82
MODGPC30265,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,Ł590.30
MODGPC30266,23-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł4,753.10"
MODGPC30267,13-Apr-12,Catering and Catering Supplies     , MISC FOOD STORES - DEFAULT,"Ł1,184.34"
MODGPC30268,17-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,505.86"
MODGPC30269,24-Apr-12,Cleaning Services and Supplies     , DRY CLEANERS,Ł568.80
MODGPC30270,16-Apr-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,"Ł7,455.60"
MODGPC30271,19-Apr-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"Ł1,017.90"
MODGPC30272,17-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,Ł574.21
MODGPC30273,23-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,Ł628.78
MODGPC30274,19-Apr-12,Cleaning Services and Supplies     , LAUNDRY/CLEANING/GARMENT SV,Ł637.92
MODGPC30275,19-Apr-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"Ł3,600.00"
MODGPC30276,17-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,883.57"
MODGPC30277,26-Apr-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,Ł564.99
MODGPC30278,25-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,269.00"
MODGPC30279,24-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł743.04
MODGPC30280,19-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł3,456.00"
MODGPC30281,17-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,Ł712.00
MODGPC30282,24-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,Ł995.00
MODGPC30283,19-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł580.00
MODGPC30284,17-Apr-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł985.78
MODGPC30285,18-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,Ł642.00
MODGPC30286,13-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,620.00"
MODGPC30287,25-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,Ł636.00
MODGPC30288,30-Apr-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł2,400.00"
MODGPC30289,13-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,646.81"
MODGPC30290,18-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł826.56
MODGPC30291,24-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł790.22
MODGPC30292,24-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,812.48"
MODGPC30293,17-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł1,709.32"
MODGPC30294,23-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł504.00
MODGPC30295,25-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł1,790.40"
MODGPC30296,24-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł3,552.00"
MODGPC30297,23-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,080.00"
MODGPC30298,20-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł4,732.72"
MODGPC30299,18-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł2,388.00"
MODGPC30300,19-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł953.25
MODGPC30301,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł2,416.80"
MODGPC30302,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł4,209.41"
MODGPC30303,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,403.13"
MODGPC30304,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł705.60
MODGPC30305,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł893.28
MODGPC30306,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,004.20"
MODGPC30307,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł985.83
MODGPC30308,20-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł985.83
MODGPC30309,16-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł954.00
MODGPC30310,30-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł634.66
MODGPC30311,24-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł584.27
MODGPC30312,19-Apr-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł4,908.00"
MODGPC30313,24-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł5,049.60"
MODGPC30314,23-Apr-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł784.20
MODGPC30315,30-Apr-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,Ł696.54
MODGPC30316,27-Apr-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł615.60
MODGPC30317,19-Apr-12,Computer Equipment & Services      , COMPUTER MAINT/SVCS - DEF,"Ł1,263.00"
MODGPC30318,24-Apr-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",Ł855.84
MODGPC30319,30-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,Ł630.36
MODGPC30320,19-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,Ł764.62
MODGPC30321,18-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"Ł3,360.00"
MODGPC30322,24-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,"Ł3,000.00"
MODGPC30323,18-Apr-12,Freight and Storage                , PUBLIC WAREHOUSING,Ł720.00
MODGPC30324,20-Apr-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,Ł780.42
MODGPC30325,20-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł4,464.00"
MODGPC30326,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł3,931.20"
MODGPC30327,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł4,296.00"
MODGPC30328,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł3,434.58"
MODGPC30329,30-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł19,693.80"
MODGPC30330,11-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł571.86
MODGPC30331,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł4,645.09"
MODGPC30332,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,805.80"
MODGPC30333,20-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł666.00
MODGPC30334,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł684.00
MODGPC30335,20-Apr-12,General Retail and Wholesale       , SHOE STORES,Ł543.62
MODGPC30336,16-Apr-12,General Retail and Wholesale       , SHOE STORES,Ł521.11
MODGPC30337,18-Apr-12,General Retail and Wholesale       , SHOE STORES,Ł549.46
MODGPC30338,24-Apr-12,General Retail and Wholesale       , SHOE STORES,"Ł4,317.88"
MODGPC30339,18-Apr-12,General Retail and Wholesale       , SHOE STORES,Ł506.02
MODGPC30340,25-Apr-12,General Retail and Wholesale       , SHOE STORES,Ł715.76
MODGPC30341,23-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł742.61
MODGPC30342,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł11,833.92"
MODGPC30343,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł3,162.05"
MODGPC30344,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł623.95
MODGPC30345,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,080.00"
MODGPC30346,16-Apr-12,General Retail and Wholesale       , DISCOUNT STORES,"Ł2,417.76"
MODGPC30347,16-Apr-12,General Retail and Wholesale       , DISCOUNT STORES,Ł821.80
MODGPC30348,17-Apr-12,General Retail and Wholesale       , DISCOUNT STORES,Ł755.03
MODGPC30349,19-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"Ł3,456.00"
MODGPC30350,13-Apr-12,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,"Ł1,248.00"
MODGPC30351,16-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"Ł1,537.97"
MODGPC30352,27-Apr-12,General Retail and Wholesale       , FURRIERS AND FUR SHOPS,Ł671.44
MODGPC30353,27-Apr-12,General Retail and Wholesale       , FURRIERS AND FUR SHOPS,"Ł1,994.97"
MODGPC30354,24-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł519.65
MODGPC30355,20-Apr-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",Ł810.00
MODGPC30356,23-Apr-12,General Retail and Wholesale       ," HOBBY, TOY & GAME SHOPS",Ł630.00
MODGPC30357,16-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł804.00
MODGPC30358,19-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł1,790.00"
MODGPC30359,26-Apr-12,General Retail and Wholesale       , VARIETY STORES,Ł681.58
MODGPC30360,25-Apr-12,General Retail and Wholesale       , ARTIST/CRAFT SHOPS,Ł905.38
MODGPC30361,16-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,886.99"
MODGPC30362,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł517.88
MODGPC30363,25-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,055.71"
MODGPC30364,26-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,324.80"
MODGPC30365,24-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,204.73"
MODGPC30366,23-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł2,571.60"
MODGPC30367,16-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł921.84
MODGPC30368,17-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł2,338.44"
MODGPC30369,19-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł705.60
MODGPC30370,23-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł567.07
MODGPC30371,13-Apr-12,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł7,856.40"
MODGPC30372,27-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,084.94"
MODGPC30373,20-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł1,394.00"
MODGPC30374,27-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,028.40"
MODGPC30375,12-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł547.14
MODGPC30376,23-Apr-12,General Retail and Wholesale       , HARDWARE STORES,"Ł10,440.00"
MODGPC30377,19-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł21,402.00"
MODGPC30378,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł780.00
MODGPC30379,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł684.00
MODGPC30380,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł2,668.60"
MODGPC30381,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,980.00"
MODGPC30382,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,991.25"
MODGPC30383,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,248.00"
MODGPC30384,25-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,992.90"
MODGPC30385,26-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł3,384.00"
MODGPC30386,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł3,058.00"
MODGPC30387,23-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł3,580.00"
MODGPC30388,17-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł809.50
MODGPC30389,18-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,418.15"
MODGPC30390,24-Apr-12,General Retail and Wholesale       , SHOE REPAIR/SHINE/HAT CLEAN,Ł520.88
MODGPC30391,25-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"Ł6,657.78"
MODGPC30392,28-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,Ł859.98
MODGPC30393,23-Apr-12,General Retail and Wholesale       , DRAPERY & UPHOLSTERY STORES,Ł981.73
MODGPC30394,26-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł3,918.20"
MODGPC30395,26-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"Ł1,548.72"
MODGPC30396,19-Apr-12,General Retail and Wholesale       , PET STORES/FOOD & SUPPLY,"Ł1,572.24"
MODGPC30397,27-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł798.99
MODGPC30398,24-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,Ł659.97
MODGPC30399,27-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł4,493.32"
MODGPC30400,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł5,617.82"
MODGPC30401,27-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,220.15"
MODGPC30402,24-Apr-12,General Retail and Wholesale       , MISC APPAREL/ACCESS STORES,Ł899.70
MODGPC30403,17-Apr-12,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,Ł657.14
MODGPC30404,30-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł2,099.33"
MODGPC30405,23-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł996.00
MODGPC30406,18-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł948.00
MODGPC30407,19-Apr-12,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,584.00"
MODGPC30408,30-Apr-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł1,558.00"
MODGPC30409,24-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,Ł985.80
MODGPC30410,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,904.00"
MODGPC30411,13-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł731.10
MODGPC30412,18-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł566.70
MODGPC30413,20-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,292.83"
MODGPC30414,26-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,338.62"
MODGPC30415,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł9,447.41"
MODGPC30416,30-Apr-12,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,Ł531.73
MODGPC30417,16-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł2,383.87"
MODGPC30418,16-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł684.00
MODGPC30419,17-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł864.52
MODGPC30420,19-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł1,233.11"
MODGPC30421,17-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł1,272.00"
MODGPC30422,13-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł792.00
MODGPC30423,17-Apr-12,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,Ł663.31
MODGPC30424,16-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł825.08
MODGPC30425,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,048.80"
MODGPC30426,25-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł659.88
MODGPC30427,23-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł1,704.11"
MODGPC30428,23-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,Ł600.00
MODGPC30429,28-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,Ł507.28
MODGPC30430,16-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"Ł3,056.00"
MODGPC30431,30-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"Ł1,654.80"
MODGPC30432,30-Apr-12,General Retail and Wholesale       , TAILOR/SEAMSTRESS/ALTERS,"Ł6,645.60"
MODGPC30433,24-Apr-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł896.79
MODGPC30434,17-Apr-12,General Retail and Wholesale       , FAMILY CLOTHING STORES,Ł946.80
MODGPC30435,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,"Ł2,672.60"
MODGPC30436,18-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,238.75"
MODGPC30437,19-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,028.18"
MODGPC30438,27-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł626.00
MODGPC30439,24-Apr-12,General Retail and Wholesale       , BICYCLE SHOPS/SALES/SERVICE,"Ł1,871.50"
MODGPC30440,16-Apr-12,General Retail and Wholesale       , ELECTRONICS STORES,"Ł4,782.00"
MODGPC30441,26-Apr-12,General Retail and Wholesale       , HOUSEHOLD APPLIANCE STORES,Ł905.66
MODGPC30442,16-Apr-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,284.12"
MODGPC30443,13-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł3,818.50"
MODGPC30444,13-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,Ł561.79
MODGPC30445,16-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł1,123.58"
MODGPC30446,18-Apr-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,"Ł1,685.38"
MODGPC30447,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,501.12"
MODGPC30448,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,772.98"
MODGPC30449,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł5,970.00"
MODGPC30450,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł927.19
MODGPC30451,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł523.80
MODGPC30452,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,208.50"
MODGPC30453,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł833.45
MODGPC30454,30-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,746.52"
MODGPC30455,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,028.90"
MODGPC30456,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł5,141.48"
MODGPC30457,24-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,771.90"
MODGPC30458,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł6,178.46"
MODGPC30459,17-Apr-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,044.35"
