Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend,
Home Office,Home Office,24/08/2012,Professional & Admin Services.Contractedoutrecruit services,Group HR,FCO SERVICES,3000045268,"£83,799.60",
Home Office,Home Office,24/08/2012,Professional & Admin Services.Contractedoutrecruit services,Group HR,FCO SERVICES,3000045268,"£112,162.80",
Home Office,Home Office,01/08/2012,HO Contribution to Civil Service Local,Group HR,HM REVENUE & CUSTOMS,3000045151,"£264,000.00",
Home Office,Home Office,16/08/2012,Legal Services.Legal Fees,Group HR,TREASURY SOLICITORS OFFICE,3000045225,"£33,657.94",
Home Office,Home Office,20/08/2012,Contingent Labour.Specialist,SSD - Shared Service Directorate,ADVANTAGE TECHNICAL RESOURCING,1001298208,"£64,459.80",
Home Office,Home Office,20/08/2012,Contingent Labour.Manager IT,SSD - Shared Service Directorate,ADVANTAGE TECHNICAL RESOURCING,1001298208,"£35,064.00",
Home Office,Home Office,20/08/2012,Contingent Labour.Manager IT,SSD - Shared Service Directorate,ADVANTAGE TECHNICAL RESOURCING,1001298208,"£42,324.48",
Home Office,Home Office,20/08/2012,Contingent Labour.Manager IT,SSD - Shared Service Directorate,ADVANTAGE TECHNICAL RESOURCING,1001298208,"£27,120.00",
Home Office,Home Office,29/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£154,105.52",
Home Office,Home Office,29/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£46,351.72",
Home Office,Home Office,06/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001292112,"£393,736.44",
Home Office,Home Office,29/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£116,613.00",
Home Office,Home Office,06/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001292112,"£991,132.02",
Home Office,Home Office,06/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001292112,"£26,400.00",
Home Office,Home Office,06/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001292112,"£408,953.89",
Home Office,Home Office,06/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001292112,"£682,503.12",
Home Office,Home Office,29/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301247,"£107,611.52",
Home Office,Home Office,28/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301101,"£43,500.46",
Home Office,Home Office,29/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£88,382.14",
Home Office,Home Office,28/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£39,521.11",
Home Office,Home Office,28/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£117,848.90",
Home Office,Home Office,28/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£180,379.52",
Home Office,Home Office,29/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£399,857.76",
Home Office,Home Office,29/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£35,515.24",
Home Office,Home Office,28/08/2012,General building construction,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£50,835.36",
Home Office,Home Office,28/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£30,504.55",
Home Office,Home Office,28/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£32,421.60",
Home Office,Home Office,31/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,AMEY COMMUNITY,1001302575,"£1,355.44",
Home Office,Home Office,31/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001302575,"£1,522.19",
Home Office,Home Office,31/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,AMEY COMMUNITY,1001302575,"£23,887.21",
Home Office,Home Office,28/08/2012,General building construction,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301100,"£59,374.10",
Home Office,Home Office,29/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£991,132.02",
Home Office,Home Office,29/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£408,953.89",
Home Office,Home Office,29/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£682,503.12",
Home Office,Home Office,29/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£393,736.44",
Home Office,Home Office,29/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301249,"£26,400.00",
Home Office,Home Office,30/08/2012,General building construction,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301964,"£90,617.48",
Home Office,Home Office,02/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001290744,"£105,132.05",
Home Office,Home Office,16/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001296722,"£42,801.73",
Home Office,Home Office,23/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001299634,"£102,622.80",
Home Office,Home Office,30/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301963,"£78,809.09",
Home Office,Home Office,15/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001295955,"£26,955.73",
Home Office,Home Office,02/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001290746,"£41,905.79",
Home Office,Home Office,23/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001299636,"£275,177.50",
Home Office,Home Office,30/08/2012,Funding Request For Gas & Water for NOMS ,SSD - Shared Service Directorate,AMEY COMMUNITY,1001301965,"£27,600.88",
Home Office,Home Office,24/08/2012,Office Equip Access  Supplies.Office Paper supplies,SSD - Shared Service Directorate,ANNES GATE PROPERTY PLC,1001300244,"£94,623.95",
Home Office,Home Office,24/08/2012,HOPG FM Contract Services. FM Contract Services,SSD - Shared Service Directorate,ANNES GATE PROPERTY PLC,1001300244,"£8,372.52",
Home Office,Home Office,29/08/2012,HOPG PFI Management Services.PFI Management Services,SSD - Shared Service Directorate,ANNES GATE PROPERTY PLC,1001301252,"£4,019,952.84",
Home Office,Home Office,24/08/2012,"Building, Construction Service.Building ConstructionServ-",SSD - Shared Service Directorate,ATKINS LTD,1001300247,"£52,851.84",
Home Office,Home Office,22/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299118,"£30,433.37",
Home Office,Home Office,20/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001298212,"£155,480.00",
Home Office,Home Office,31/08/2012,"IT,TelecomTelephNtworkTelephon.Internet Serv & Infrastructure",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001302579,"£25,239.60",
Home Office,Home Office,31/08/2012,"IT,TelecomTelephNtworkTelephon.Internet Serv & Infrastructure",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001302579,"£145,454.40",
Home Office,Home Office,15/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001295962,"£313,099.20",
Home Office,Home Office,23/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299637,"£77,139.60",
Home Office,Home Office,31/08/2012,"IT,TelecomTelephNtworkTelephon.Internet Serv & Infrastructure",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001302579,"£48,484.80",
Home Office,Home Office,15/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001295962,"£230,000.40",
Home Office,Home Office,23/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299637,"£355,900.20",
Home Office,Home Office,23/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299637,"£907,699.20",
Home Office,Home Office,23/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299637,"£293,996.20",
Home Office,Home Office,23/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299637,"£682,224.20",
Home Office,Home Office,23/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001299637,"£306,492.20",
Home Office,Home Office,30/08/2012,"IT,TelecomTelephNtworkTelephon.Internet Serv & Infrastructure",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001301967,"£51,024.00",
Home Office,Home Office,30/08/2012,"IT,TelecomTelephNtworkTelephon.Internet Serv & Infrastructure",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001301967,"£61,368.00",
Home Office,Home Office,30/08/2012,"IT,TelecomTelephNtworkTelephon.Internet Serv & Infrastructure",SSD - Shared Service Directorate,ATOS I T SERVICES UK LTD,1001301967,"£74,822.40",
Home Office,Home Office,03/08/2012,"IT, Broadcasting & Telecomms.IT Run Cost Info Support",SSD - Shared Service Directorate,CABLE & WIRELESS,1001291666,"£359,971.99",
Home Office,Home Office,30/08/2012,Contingent Labour.Specialist – IT - ,SSD - Shared Service Directorate,CAPITA CONSULTING LTD,1001301981,"£26,676.00",
Home Office,Home Office,30/08/2012,Contingent Labour.Manager IT,SSD - Shared Service Directorate,CAPITA CONSULTING LTD,1001301981,"£1,502.99",
Home Office,Home Office,24/08/2012,"Transport, Storage & Mail Serv.Mailing Mail Del Services",SSD - Shared Service Directorate,CENTRAL DESPATCH,1001300261,"£59,356.17",
Home Office,Home Office,02/08/2012,"IT, TelecommsHardware Server.Support and Maintenance",SSD - Shared Service Directorate,DETICA LTD,1001290801,"£51,206.42",
Home Office,Home Office,02/08/2012,"Building, Construction Service.Maintenance & Repair services ",SSD - Shared Service Directorate,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),3000045158,"£26,179.03",
Home Office,Home Office,22/08/2012,"Building, Construction Service.Interior finishing ",SSD - Shared Service Directorate,DRIVERS JONAS DELOITTE,1001299148,"£51,233.75",
Home Office,Home Office,29/08/2012,"Building, Construction Service.Interior finishing ",SSD - Shared Service Directorate,DRIVERS JONAS DELOITTE,1001301287,"£26,625.55",
Home Office,Home Office,31/08/2012,HOPG Contracted Out Services.HOPG Contracted Out Services,SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001302604,"£46,885.43",
Home Office,Home Office,17/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001297304,"£1,261,820.05",
Home Office,Home Office,02/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001290804,"£150,693.54",
Home Office,Home Office,17/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001297301,"£1,214,584.89",
Home Office,Home Office,28/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001301129,"£75,203.69",
Home Office,Home Office,02/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001290805,"£67,799.40",
Home Office,Home Office,02/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001290806,"£229,624.01",
Home Office,Home Office,09/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001293935,"£76,437.94",
Home Office,Home Office,17/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001297303,"£1,813,921.89",
Home Office,Home Office,17/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001297303,"£225,305.56",
Home Office,Home Office,23/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,1001299663,"£33,940.46",
Home Office,Home Office,28/08/2012,"Rent, Rates & Service Charges ",SSD - Shared Service Directorate,DTZ DEBENHAM TIE LEUNG LTD,7000007056,"£57,129.55",
Home Office,Home Office,21/08/2012,HOPG Utilities Electric.Utilities Electric,SSD - Shared Service Directorate,EDF ENERGY,1001298381,"£120,796.40",
Home Office,Home Office,21/08/2012,HOPG Utilities Electric.Utilities Electric,SSD - Shared Service Directorate,EDF ENERGY,1001298381,"-£120,467.88",
Home Office,Home Office,31/08/2012,"IT, TelecommsHardware Server.Support and Maintenance",SSD - Shared Service Directorate,FINCORE LTD,1001302615,"£123,822.00",
Home Office,Home Office,31/08/2012,"IT, TelecommsHardware Server.Support and Maintenance",SSD - Shared Service Directorate,FINCORE LTD,1001302615,"£123,822.00",
Home Office,Home Office,08/08/2012,"IT, TelecommsSoftware (COTS).System Software - ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001293373,"£108,253.44",
Home Office,Home Office,03/08/2012,"IT, Broadcasting & Telecomms.Sirius - Other Services - ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£138,291.06",
Home Office,Home Office,03/08/2012,"IT, TelecommsHardware Server.Support and Maintenance - ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£31,308.88",
Home Office,Home Office,03/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£48,300.00",
Home Office,Home Office,28/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£39,519.41",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,30/08/2012,"IT, TelecommsSoftware (COTS).ERP",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001302003,"£6,511.24",
Home Office,Home Office,23/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001299675,"£89,821.47",
Home Office,Home Office,03/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£34,190.46",
Home Office,Home Office,03/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£13,676.18",
Home Office,Home Office,24/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001300284,"£526,231.20",
Home Office,Home Office,28/08/2012,Sirius - Telephony Services,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£689,243.58",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£708,989.27",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£1,412,040.60",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£781,346.26",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£734,488.54",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£1,109,541.51",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£1,029,970.34",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£1,374,891.82",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£679,841.69",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£1,029,330.46",
Home Office,Home Office,28/08/2012,"IT, TelecommsHardware.Peripheral",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£870,395.37",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"-£105,000.00",
Home Office,Home Office,28/08/2012,Sirius - Telephony Services,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"£1,181,561.56",
Home Office,Home Office,09/08/2012,"IT, TelecommsSoftware (COTS).System Software - ",SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001293942,"£108,253.44",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"-£46,886.11",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"-£26,085.86",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"-£15,286.11",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"-£11,289.61",
Home Office,Home Office,28/08/2012,Internet Solution DevelopSirius IT2000 Contract: Sirius Other Services And Other IS/IT,SSD - Shared Service Directorate,FUJITSU SERVICES (ALCEDO) LTD,1001301135,"-£11,160.91",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance ",SSD - Shared Service Directorate,FUJITSU SERVICES LTD,1001294853,"£880,056.82",
Home Office,Home Office,22/08/2012,"IT,TelecommsManaged ServiceLAN.LAN Support",SSD - Shared Service Directorate,FUJITSU SERVICES LTD,1001299160,"£61,593.84",
Home Office,Home Office,30/08/2012,HOPG Construction  Framework .Construction Fit Out Framework,SSD - Shared Service Directorate,GALLIFORD TRY CONSTRUCTION LTD,1001302004,"£99,962.51",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,HEWLETT PACKARD,1001294861,"£87,845.23",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,HEWLETT PACKARD,1001294861,"£73,597.93",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,HEWLETT PACKARD,1001294861,"£35,098.60",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,HEWLETT PACKARD,1001294861,"£3,099.96",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,HEWLETT PACKARD,1001294861,"£3,763.34",
Home Office,Home Office,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Service Directorate,HEWLETT PACKARD,1001294861,"£45,479.63",
Home Office,Home Office,07/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",SSD - Shared Service Directorate,IBM DIRECT UNITED KINGDOM LTD,1001292829,"£692,472.00",
Home Office,Home Office,28/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",SSD - Shared Service Directorate,IBM DIRECT UNITED KINGDOM LTD,1001301141,"£1,578,667.20",
Home Office,Home Office,07/08/2012,General building construction,SSD - Shared Service Directorate,INTERSERVE CONSTRUCTION LTD,1001292832,"£80,276.40",
Home Office,Home Office,22/08/2012,"Building, Construction Service.General building construction.",SSD - Shared Service Directorate,INTERSERVE CONSTRUCTION LTD,1001299168,"£434,387.09",
Home Office,Home Office,15/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001296058,"£28,264.86",
Home Office,Home Office,07/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001292833,"£783,178.42",
Home Office,Home Office,07/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001292833,"£597,952.76",
Home Office,Home Office,07/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001292833,"£823,318.46",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£45,290.86",
Home Office,Home Office,03/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001291698,"£160,601.17",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£103,565.77",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£32,083.61",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£38,578.62",
Home Office,Home Office,02/08/2012,"Building, Construction Service.General building construction.",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£319,578.19",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£57,894.66",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£66,128.95",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£111,616.13",
Home Office,Home Office,02/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£52,120.28",
Home Office,Home Office,02/08/2012,HOPG Building Maintenance Reactive.Building Maintenance,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£64,619.98",
Home Office,Home Office,02/08/2012,"Building, Construction Service.Building, Construction Service ",SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£78,444.13",
Home Office,Home Office,02/08/2012,HOPG Construction  Framework .Construction Fit Out Framework,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001290834,"£25,197.98",
Home Office,Home Office,13/08/2012,Professional & Admin Services.Facilities Man Services,SSD - Shared Service Directorate,INTERSERVE FACILITIES MANAGEMENT,1001294864,"£25,375.68",
