Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,Core Defra,02/04/2013,Consultancy Non-Scheme,Policy Delivery DG,Liberata UK Ltd,ITO182HMCTS13518,"£409,288.00",Provision of nitrate vulnerable zones appeal charges,NP10 8BA,,18458,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060004289,"£75,828.00",Restored and Constructed Wetlands Mitigate Agruicultural Pollution - April 2013,OX10 8BB,SME,Exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Risk Solutions,1899,"£54,000.00",The provision of maintaining and supporting exotic diseases evidence,WA2 7LT,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Canal & River Trust,90679193,"£25,000.00",Canal & River Trust - Project payments,MK9 1BB,,,0,Expense,
Defra,Core Defra,02/04/2013,Current Subsidies To Public Corporations,Policy Delivery DG,Canal & River Trust,90678843,"£9,000,000.00",Canal & River Trust - Grant payment,MK9 1BB,,18380,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6151162,"£50,995.00",UK National Atmospheric Emissions Inventory - April 2013,OX11 0QR,,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,02/04/2013,Evidence Non R&D,Policy Delivery DG,Extrium Ltd,0229DEFRA,"£163,423.27",Accoustic Modelling/Geographic Information System,TN1 2TU,SME,10965/4,0,Expense,
Defra,Core Defra,02/04/2013,Evidence Non R&D,Policy Delivery DG,Extrium Ltd,0227DEFRA,"£51,024.22",Provision of Geographic Acoustic Data Management and Analysis ,TN1 2TU,SME,17411,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-515720-43648,"£75,940.00",Operation of the UK Eutrophying & Acidifying Atmospheric Pollutants,SN2 1EU,SME,exempt,AQRDXXXX,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ensis Ltd,250313,"£49,927.00",Air Quality Evidence UK Acid Waters Monitoring Network,WC1H 0AP,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,02/04/2013,IBM Base Services Control,Policy Delivery DG,Ricardo-A E A Ltd,6151590,"£26,713.00",Air Quality Evidence UK Acid Waters Monitoring Network,OX11 0QR,,17199,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,ERS-515961-43650,"£138,475.00",Variation Air Quality  - Heavy Metal  March 2013,SN2 1EU,SME,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6151424,"£81,692.00","Change Adaptation - Programme of Research Preparedness, Adaptation & Risk - April 2013",OX11 0QR,,Exempt,RESCOORD,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,D S T L,MST005864,"£28,870.00",Defence Science and Technology Laboratory - Completion of the Stakeholder Workshop 08/03/13,PO6 3SX,,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Evidence Non R&D,Policy Delivery DG,Food & Environment Research Agency,F0028057,"£1,198,763.00",Plant Health Evidence  Memorandum of Understanding January/February 2013,YO41 1LZ,,Exempt,0,Expense,
Defra,Core Defra,02/04/2013,Evidence Non R&D,Policy Delivery DG,Centre For Ecology & Hydrology,884,"£51,574.00",Living with Environmental Change programme Phase 1,SN2 1EU,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Pond Conservation,126,"£68,245.00",Analytical and methodological development for improved surveillance of the Great Crested Newt,OX3 0BP,SME,/exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060004386,"£91,030.31",agree with column k,OX10 8BB,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Pond Conservation,120,"£26,217.50",agree with column k,OX3 0BP,SME,exempt WC1043,0,Expense,
Defra,Core Defra,02/04/2013,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EAGIAAPR13,"£60,000,000.00",agree with column k,BS1 5AH,,18342,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (GB),Policy Delivery DG,H R Wallingford Ltd,HR047652,"£36,594.00","To produce a methodology for determining what comprises a reservior that is not likely to be designated as ""high-risk",OX10 8BA,,Exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Health Protection Agency,5443156,"£37,072.00",agree with column k,SP4 0JG,,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Waste & Resources Action Programme,1839,"£136,786.67",Field Experiment Costs - Digestate and Compose in Agriculture,OX16 0AH,,exempt,SFFS0005,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Lancaster University,8644924,"£29,180.66",Perennial field margins with combined ecological and agronomical benefits for vegetable rotation schemes,LA1 4YW,,,SFFS0006,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002722,"£90,000.00",agree with column k,NR33 0HT,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024891,"£105,106.72",agree with column k,YO1 7PX,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025111,"£55,190.17",agree with column k,YO1 7PX,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025113,"£102,976.20",agree with column k,YO1 7PX,SME,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Grant-in Aid Payments,Policy Delivery DG,Environment Agency,EACPFGIAAPR13,"£39,819,000.00",Environment Agency Closed Pension Fund Grant In Aid,BS1 5AH,,18240,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002723,"£32,000.00",agree with column k,NR33 0HT,SME,Exempt,0,Expense,
Defra,Core Defra,02/04/2013,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,20413,"£8,700,000.00",agree with column k,NE4 7YH,SME,18506,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Marine Management Organisation,6000007196,"£34,761.90",Research and Development Contract - Cetacean bycatch mitigation/enforcement,NE4 7YH,SME,exempt,0,Expense,
Defra,Core Defra,03/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6151208,"£59,962.00",UK Ambient Air Quality Assessments (2010-13) ,OX11 0QR,,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,03/04/2013,Evidence Non R&D,Policy Delivery DG,Hepworth Acoustics Ltd,C0064,"£96,896.41",Ad hoc work - Calculation of Noise Levels from Road & Rail Sources,M15 4PS,SME,17207,0,Expense,
Defra,Core Defra,03/04/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700015761,"£43,453.20",agree with column k,M2 3EY,,16757,0,Expense,
Defra,Core Defra,03/04/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700015384,"£116,791.20",agree with column k,M2 3EY,,16757,0,Expense,
Defra,Core Defra,03/04/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700015380,"£103,352.40",agree with column k,M2 3EY,,16757,0,Expense,
Defra,Core Defra,03/04/2013,Prog - Admin Costs - FLS Office Services Consultancy,Policy Delivery DG,Freshfields Bruckhaus Deringer,EUKFF135045,"£281,353.40",agree with column k,EC4Y 1HS,,17831,0,Expense,
Defra,Core Defra,03/04/2013,Other Current Payments E,Policy Delivery DG,Local Partnerships LLP,41101179,"£297,388.82",Local Partnerships Contract for Private Finance Initiatives projects,SW1P 3HZ,SME,14265,WFUNDCON,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024898,"£43,571.71",agree with column k,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,L G C Limited,50221604,"£80,685.90",agree with column k,TW11 0LY,SME,Exempt,SFFS0007,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Wales Aberystwyth,20026841,"£33,128.27",agree with column k,SY23 2AX,,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments E,Policy Delivery DG,A H D B,180014692,"£55,000.00",agree with column k,CV8 2TL,,exempt,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024889,"£297,291.21",agree with column k,YO1 7PX,SME,exempt,0,Expense,
Defra,Core Defra,04/04/2013,Consultancy Non-Scheme,Policy Delivery DG,TUV SUD Ltd,1790018799,"£27,555.60",agree with column k,G75 0QF,,18268,0,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6151691,"£59,959.00",UK Ambient Air Quality Assessments  - March 2013,OX11 0QR,,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,04/04/2013,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,13004969,"£29,391.39",Local Air Quality Management Support  (2010- 2014) Charges January to March-2013,SE1 2TX,,13573,AQNONRDX,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,615608,"£314,326.70","Programme of Research Preparedness, Adaptation & Risk ",OX11 0QR,,Exempt,RESCOORD,Expense,
Defra,Core Defra,04/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6151610,"£27,561.30","Programme of Research Preparedness, Adaptation & Risk ",OX11 0QR,,Exempt,RESCOORD,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Peak District National Park Auth,260313,"£2,400,000.00",agree with column k,DE45 1AE,SME,18570,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,New Forest National Park Auth,260313,"£908,380.00",agree with column k,SO41 9ZG,SME,18575,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Dartmoor National Park Authority,260313,"£1,150,039.00",agree with column k,TQ13 9JQ,SME,18573,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,South Downs National Park Authority,260313,"£2,941,258.00",agree with column k,GU29 9SB,,18577,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Yorkshire Dales National Authority,260313,"£1,131,997.00",agree with column k,DL8 3EL,SME,18578,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Broads Authority,260313,"£886,862.00",agree with column k,NR1 1RY,SME,18568,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Exmoor National Park Authority,260313,"£867,989.00",agree with column k,TA22 9HL,SME,18571,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,North York Moors National Park,260313,"£1,138,224.00",agree with column k,YO62 5BP,SME,18569,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Northumberland Nat Park Authority,260313,"£818,000.00",agree with column k,NE46 1BS,SME,18567,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants E,Policy Delivery DG,Lake District National Park Auth,260313,"£1,601,275.00",agree with column k,LA9 7RL,SME,18574,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Southampton City Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,SO14 7LT,,,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Buckinghamshire County Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,HP20 1UD,,,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Blackburn With Darwen Borough Cncl,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,BB1 7DY,,18593,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,West Sussex County Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,PO19 1RG,,18582,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Devon County Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,EX2 4QJ,,18589,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Cornwall Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,TR1 3AY,,18590,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Swindon Borough Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,SN1 2JH,,18584,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Slough Borough Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,SL1 3UF,,,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Liverpool City Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,L69 2DH,,,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Warwickshire County Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,CV34 4RH,,18583,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Northamptonshire County Council,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,NN4 7DB,,,0,Expense,
Defra,Core Defra,04/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Calderdale M B C,280313,"£53,500.00",Flood Resilience Community Pathfinder Funding Grant,HX1 1UN,,18592,0,Expense,
Defra,Core Defra,04/04/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700015756,"£55,928.40",Provision of financial advice to Defra to enable agreement on the Thames Tideway Tunnel delivery mechanism ,M2 3EY,,16757,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024890,"£181,245.13",Funding for Perfluorocarbon Transmissible Spongiform Encephalopathies for year 12/13 - February 2013,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025108,"£260,400.38",Funding for Perfluorocarbon Transmissible Spongiform Encephalopathies for year 12/13 - April 2012 to January 2013,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025115,"£48,473.03",Funding for Perfluorocarbon Transmissible Spongiform Encephalopathies for year 12/13 - April 2012 to January 2013,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024896,"£68,053.91",Funding for Perfluorocarbon Transmissible Spongiform Encephalopathies for year 12/13 - February 2013,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025114,"£33,539.82",Funding for Reportable Diseases and Zoonoses for year 2012/13,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,04/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024894,"£84,651.47",Funding for Reportable Diseases and Zoonoses for year 2012/14,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,S Q W Ltd,16910,"£42,535.20",agree with column k,CB4 9ZR,SME,RE0250,0,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments E,Policy Delivery DG,Natural England,8000011477,"£64,614.00",Reimbursement of legal charges incurrred in preparation of Project Milton as a candidate for SAC under the Habitats Directive,YO1 7PX,,exempt,BOLTFELL,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002775,"£47,487.81",agree with column k,NR33 0HT,SME,exempt,0,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Technology Strategy Board,716,"£165,162.00",Defra's contribution to Nutrition for life research and development,SN2 1JF,,Exempt,SFFS0007,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Trace Wildlife Forensics Network Ltd,T13032801,"£63,225.00",Development of breed specific assays for beef and pork authentication,EH12 6TS,SME,exempt,SFFS0007,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Technology Strategy Board,717,"£185,000.00",agree with column k,SN2 1JF,,exempt,SFFS0007,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Trace Wildlife Forensics Network Ltd,T13032901,"£33,816.00",Geographic traceability tools for commercial fish and fish products - TRACE Wildlife Forensics Network,EH12 6TS,SME,exempt,SFFS0003,Expense,
