Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001847306,"506,480.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CORPORATION OF LONDON (G),1001847308,"1,949,866.00",,,,,,,,
Home Office,Home Office,24/03/2016,Advertising Media,OSCT - Office of Security and Counter-Terrorism,KINDRED AGENCY,1001847491,"30,588.48",,,,,,,,
Home Office,Home Office,24/03/2016,Advertising Media,OSCT - Office of Security and Counter-Terrorism,KINDRED AGENCY,1001847491,"57,133.44",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001847310,"910,452.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001847312,"98,651.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001847312,"401,913.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),1001847313,"91,434.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),1001847313,"806,205.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001847314,"98,784.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001847314,"112,575.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001847314,"745,892.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001847315,"59,597.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001847315,"701,660.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001847316,"88,340.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001847316,"550,843.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001847317,"118,175.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001847317,"713,732.00",,,,,,,,
Home Office,Home Office,24/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001847318,"641,073.00",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,AVON & SOMERSET POLICE & CRIME COMMISSIONER (G),1001848255,"88,696.65",,,,,,,,
Home Office,Home Office,29/03/2016,Social Research,OSCT - Office of Security and Counter-Terrorism,BEHAVIOURAL INSIGHTS LTD (THE),1001848495,"56,760.00",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,BIRMINGHAM CITY COUNCIL (G),1001848256,"255,359.28",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,BLACKPOOL BOROUGH COUNCIL (G),1001848258,"53,372.31",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,BRENT AND HARROW TRADING STANDARDS SERVICE (G),1001848260,"123,552.00",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,BRITISH TRANSPORT POLICE AUTHORITY (G),1001848262,"29,190.11",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CAMBRIDGESHIRE COUNTY COUNCIL (G),1001848263,"85,135.05",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER (G),1001848264,"45,999.48",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CENTRAL BEDFORDSHIRE COUNCIL (G),1001848265,"41,665.50",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CHAMBERLAIN OF LONDON (G),1001848266,"215,424.53",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CORPORATION OF LONDON (G),1001848273,"3,203,660.00",,,,,,,,
Home Office,Home Office,29/03/2016,Advertising Media,OSCT - Office of Security and Counter-Terrorism,DENTSU AEGIS UK LIMITED,1001848630,"70,388.39",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,DORSET POLICE & CRIME COMMISSIONERS (G),1001848278,"28,128.15",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,DUDLEY METROPOLITAN BOROUGH COUNCIL (G),1001848279,"36,959.71",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,GOVERNMENT COMMUNICATIONS HEADQUARTERS (GCHQ)(G),1001848285,"36,796.81",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,HAMMERSMITH & FULHAM COMMUNITY (G),1001848286,"54,530.15",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON BOROUGH HAVERING (G),1001848296,"33,323.55",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON BOROUGH OF HILLINGDON (G),1001848303,"50,003.86",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON BOROUGH OF LAMBETH 1 (G),1001848305,"27,333.75",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON BOROUGH OF MERTON 2 (G),1001848306,"27,681.04",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON BOROUGH OF NEWHAM (G),1001848307,"30,606.41",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LONDON BOROUGH OF WALTHAM FOREST (G),1001848312,"54,515.21",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,LUTON BOROUGH COUNCIL (G),1001848313,"36,568.74",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (MOPC) (G),1001848314,"1,431,063.15",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,NOTTINGHAMSHIRE OFFICE OF THE POLICE & CRIME COMMISSIONER (THE) (G),1001848327,"45,074.69",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE DURHAM POLICE & CRIME COMMISSIONER (G),1001848329,"28,523.61",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE KENT POLICE & CRIME COMMISSIONER (G),1001848330,"221,724.70",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001848331,"558,345.14",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR HUMBERSIDE (G),1001848332,"100,042.19",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001848333,"80,156.22",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR MERSEYSIDE (G),1001848334,"242,518.70",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001848335,"120,193.65",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR SUFFOLK (G),1001848336,"98,702.69",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001848338,"262,200.01",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,PETERBOROUGH CITY COUNCIL (G),1001848340,"33,243.32",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001848341,"49,085.92",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001848342,"149,212.51",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001848343,"28,172.84",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001848344,"104,267.25",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001848345,"136,458.57",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001848347,"181,742.54",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001848348,"441,335.95",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001848350,"119,253.71",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001848351,"114,944.90",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001848352,"149,069.53",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001848354,"25,156.43",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001848356,"116,721.67",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001848357,"139,360.45",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001848358,"61,152.78",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001848359,"137,162.72",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001848361,"40,842.91",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,POLICE SERVICE OF NORTHERN IRELAND (G),1001848362,"125,342.68",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,SALFORD CITY COUNCIL (G),1001848370,"34,804.00",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,SANDWELL METROPOLITAN BOROUGH COUNCIL (G),1001848371,"33,718.04",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,SOUTHAMPTON CITY COUNCIL 1 (G),1001848378,"45,667.96",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,SURREY COUNTY COUNCIL 1 (G),1001848381,"171,367.19",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001848382,"39,430.04",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,TRAFFORD METROPOLITAN BOROUGH COUNCIL (G),1001848384,"47,894.30",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,WEST MERCIA PCC (G),1001848388,"88,612.03",,,,,,,,
Home Office,Home Office,29/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001848389,"174,430.56",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CITY OF BRADFORD METROPOLITAN DISTRICT COUNCIL (G),1001849272,"37,012.50",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,COMPETITION & MARKETS AUTHORITY (G),3000052090,"116,549.92",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CROWN PROSECUTION SERVICE (G),3000052091,"4,654,212.68",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CROWN PROSECUTION SERVICE (G),3000052091,"138,337.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,CROWN PROSECUTION SERVICE (G),3000052091,"254,419.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS (G),3000052092,"50,208.19",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,DEPARTMENT FOR ENVIRONMENT FOOD AND RURAL AFFAIRS (G),3000052094,"37,314.13",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,DEPARTMENT OF HEALTH (G),3000052097,"84,995.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,MEDICINES & HEALTHCARE PRODUCTS REGULATORY AGENCY (G),3000052102,"32,867.39",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,MINISTRY OF DEFENCE (G),3000052103,"45,000.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,MINISTRY OF DEFENCE (G),3000052103,"106,997.57",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,MINISTRY OF JUSTICE (G),3000052106,"3,580,286.68",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,NATIONAL CRIME AGENCY (NCA) (G),3000052108,"1,290,203.72",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,NATIONAL CRIME AGENCY (NCA) (G),3000052107,"2,574,016.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,NATIONAL CRIME AGENCY (NCA) (G),3000052107,"215,723.00",,,,,,,,
Home Office,Home Office,30/03/2016,Grants,OSCT - Office of Security and Counter-Terrorism,SERIOUS FRAUD OFFICE (G),3000052112,"354,457.03",,,,,,,,
Home Office,Home Office,02/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000051256,"10,059.33",,,,,,,,
Home Office,Home Office,02/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000051256,"2,619.96",,,,,,,,
Home Office,Home Office,02/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000051256,"8,089.98",,,,,,,,
Home Office,Home Office,02/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000051256,"55,702.78",,,,,,,,
Home Office,Home Office,02/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000051256,"28,799.82",,,,,,,,
Home Office,Home Office,02/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011027,"46,282.75",,,,,,,,
Home Office,Home Office,02/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011027,"62,282.79",,,,,,,,
Home Office,Home Office,02/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011027,"103,458.86",,,,,,,,
Home Office,Home Office,02/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011027,"320,994.46",,,,,,,,
Home Office,Home Office,02/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011027,"83,152.42",,,,,,,,
Home Office,Home Office,02/03/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001837930,"43,113.02",,,,,,,,
Home Office,Home Office,02/03/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001837930,"129,339.07",,,,,,,,
Home Office,Home Office,02/03/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001837930,"129,339.07",,,,,,,,
Home Office,Home Office,02/03/2016,Law Enforcement & safety Equipment,UKBF - UK Border Force,WAGTAIL UK LTD,1001837930,"124,761.78",,,,,,,,
Home Office,Home Office,03/03/2016,"Vehicles, Ships, Airplanes.Vessel Maintenance",UKBF - UK Border Force,CHESS DYNAMICS LTD,1001838428,"150,000.00",,,,,,,,
Home Office,Home Office,04/03/2016,Advertising Media,UKBF - UK Border Force,DENTSU AEGIS UK LIMITED,1001838924,"54,016.20",,,,,,,,
Home Office,Home Office,04/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,SUNGARD AVAILABILITY SERVICES UK LTD,1001839040,"88,998.00",,,,,,,,
Home Office,Home Office,04/03/2016,Law Enforcement & safety Equipment,UKBF - UK Border Force,TNT UK LTD,1001839047,"226,483.44",,,,,,,,
Home Office,Home Office,08/03/2016,"Building, Construction Services",UKBF - UK Border Force,AMEY COMMUNITY LTD,1001840258,"213,982.80",,,,,,,,
Home Office,Home Office,08/03/2016,"Building, Construction Services",UKBF - UK Border Force,AMEY COMMUNITY LTD,1001840258,"171,947.30",,,,,,,,
Home Office,Home Office,08/03/2016,Professional & Admin Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000011051,"176,060.72",,,,,,,,
Home Office,Home Office,08/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,FINCORE LTD,1001840282,"26,715.60",,,,,,,,
Home Office,Home Office,08/03/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001840286,"35,511.25",,,,,,,,
Home Office,Home Office,08/03/2016,IT & Telecoms Components,UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001840286,"61,999.20",,,,,,,,
Home Office,Home Office,08/03/2016,IT & Telecoms Components,UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001840286,"65,671.20",,,,,,,,
