Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  ,,,
Home Office,Home Office,07/07/2016,"IT, TelecommsManaged Service",HMPO - HM Passport Office,AMAZON WEB SERVICES,7000011474," 26,174.38 ",,,
Home Office,Home Office,08/07/2016,"Transport, Storage & Mail Services",HMPO - HM Passport Office,ROYAL MAIL,1001887069," 235,076.01 ",,,
Home Office,Home Office,08/07/2016,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001887082," 76,097.53 ",,,
Home Office,Home Office,08/07/2016,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001887082," 844,219.72 ",,,
Home Office,Home Office,15/07/2016,"IT, TelecommsSoftware",HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001889953," 25,500.00 ",,,
Home Office,Home Office,19/07/2016,"IT, Broadcasting & Telecomms",HMPO - HM Passport Office,CSC COMPUTER SCIENCES CORPORATION,1001891142," 249,252.00 ",,,
Home Office,Home Office,20/07/2016,Passport Production,HMPO - HM Passport Office,DE LA RUE INTERNATIONAL LTD,1001891674," 5,040,104.54 ",,,
Home Office,Home Office,20/07/2016,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001891680," 1,528,938.77 ",,,
Home Office,Home Office,20/07/2016,Contingent Labour,HMPO - HM Passport Office,PA CONSULTING SERVICES LTD,1001891709," 107,172.00 ",,,
Home Office,Home Office,20/07/2016,HOPG Services,HMPO - HM Passport Office,WILLIAMS LEA,1001891740," 76,432.20 ",,,
Home Office,Home Office,21/07/2016,Secure Delivery Costs,HMPO - HM Passport Office,DE LA RUE INTERNATIONAL LTD,1001892148," 925,807.22 ",,,
Home Office,Home Office,22/07/2016,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001892690," 41,498.55 ",,,
Home Office,Home Office,22/07/2016,Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001892765," 158,713.61 ",,,
Home Office,Home Office,22/07/2016,Contingent Labour,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001892765," 139,918.39 ",,,
Home Office,Home Office,25/07/2016,"IT, TelecommsHardware",HMPO - HM Passport Office,Q5 PARTNERS LLP,1001893350," 123,376.56 ",,,
Home Office,Home Office,28/07/2016,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001895070," 45,386.21 ",,,
Home Office,Home Office,28/07/2016,Secure Delivery Costs,HMPO - HM Passport Office,DX NETWORK SERVICES LTD,1001895070," 1,256,947.39 ",,,
Home Office,Home Office,01/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",CAPGEMINI UK PLC,1001884341," 39,124.80 ",,,
Home Office,Home Office,04/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",PROBRAND LTD,1001885071," 97,938.58 ",,,
Home Office,Home Office,04/07/2016,"IT, TelecommsManaged Service","HODDAT - HO Digital, Data & Technology",PROBRAND LTD,1001885071," 58,941.10 ",,,
Home Office,Home Office,06/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",SKYSCAPE CLOUD SERVICES,1001886066," 50,780.30 ",,,
Home Office,Home Office,08/07/2016,"IT, TelecommsManaged Service","HODDAT - HO Digital, Data & Technology",XEROX (UK) LTD,1001887099," 149,626.80 ",,,
Home Office,Home Office,11/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",ENGINE PARTNERS UK LLP T/A TRANSFORM,1001887615," 416,880.00 ",,,
Home Office,Home Office,11/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",ENGINE PARTNERS UK LLP T/A TRANSFORM,1001887614," 26,400.00 ",,,
Home Office,Home Office,13/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",REDWEB LTD,1001888733," 499,335.00 ",,,
Home Office,Home Office,13/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",WTG TECHNOLOGIES LTD,1001888758," 264,349.20 ",,,
Home Office,Home Office,15/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",EQUAL EXPERTS UK LTD,1001889778," 217,200.00 ",,,
Home Office,Home Office,15/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",EQUAL EXPERTS UK LTD,1001889778," 105,960.00 ",,,
Home Office,Home Office,19/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",HIVE IT LIMITED,1001891153," 82,629.60 ",,,
Home Office,Home Office,21/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",CAPGEMINI UK PLC,1001892136," 519,638.38 ",,,
Home Office,Home Office,21/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",CAPGEMINI UK PLC,1001892136," 200,024.40 ",,,
Home Office,Home Office,22/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",PHOENIX SOFTWARE LTD,1001892739," 72,277.04 ",,,
Home Office,Home Office,26/07/2016,"IT, TelecommsHardware","HODDAT - HO Digital, Data & Technology",PROBRAND LTD,1001893994," 30,360.00 ",,,
Home Office,Home Office,26/07/2016,"IT, TelecommsHardware","HODDAT - HO Digital, Data & Technology",PROBRAND LTD,1001893994," 21,780.00 ",,,
Home Office,Home Office,26/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",PROBRAND LTD,1001893994," 3,960.00 ",,,
Home Office,Home Office,26/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",PROBRAND LTD,1001893994," 1,380.00 ",,,
Home Office,Home Office,27/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",KAINOS,1001894543," 227,544.00 ",,,
Home Office,Home Office,28/07/2016,"IT, Telecomms Application Consultancy & Development","HODDAT - HO Digital, Data & Technology",KAINOS,1001895090," 44,634.00 ",,,
Home Office,Home Office,28/07/2016,"IT, Broadcasting & Telecomms","HODDAT - HO Digital, Data & Technology",IBM DIRECT UNITED KINGDOM LTD,1001895084," 374,767.92 ",,,
Home Office,Home Office,08/07/2016,"IT, TelecommsSoftware",HOS - Home Office Science,SPECIALIST COMPUTER CENTRES PLC,1001887076," 30,233.40 ",,,
Home Office,Home Office,13/07/2016,Professional & Admin Services,HOS - Home Office Science,CAMBRIDGESHIRE POLICE & CRIME COMMISSIONER,1001888668," 27,072.98 ",,,
Home Office,Home Office,15/07/2016,"IT, Broadcasting & Telecomms",HOS - Home Office Science,SPECIALIST COMPUTER CENTRES PLC,1001889936," 40,498.80 ",,,
Home Office,Home Office,19/07/2016,"Science, Technical & Research",HOS - Home Office Science,EPC UNITED KINGDOM PLC T/A EPC-UK EDSL,1001891146," 5,231.43 ",,,
Home Office,Home Office,19/07/2016,"Science, Technical & Research",HOS - Home Office Science,EPC UNITED KINGDOM PLC T/A EPC-UK EDSL,1001891146," 5,151.23 ",,,
Home Office,Home Office,19/07/2016,"Science, Technical & Research",HOS - Home Office Science,EPC UNITED KINGDOM PLC T/A EPC-UK EDSL,1001891146," 5,104.43 ",,,
Home Office,Home Office,19/07/2016,"Science, Technical & Research",HOS - Home Office Science,EPC UNITED KINGDOM PLC T/A EPC-UK EDSL,1001891146," 5,632.43 ",,,
Home Office,Home Office,19/07/2016,"Science, Technical & Research",HOS - Home Office Science,EPC UNITED KINGDOM PLC T/A EPC-UK EDSL,1001891146," 25,361.05 ",,,
Home Office,Home Office,19/07/2016,"Science, Technical & Research",HOS - Home Office Science,EPC UNITED KINGDOM PLC T/A EPC-UK EDSL,1001891146," 6,412.14 ",,,
Home Office,Home Office,20/07/2016,"Science, Technical & Research",HOS - Home Office Science,CT CENTRE (MOD) LTD T/A DSTL,1001891671," 3,504.80 ",,,
Home Office,Home Office,20/07/2016,"Science, Technical & Research",HOS - Home Office Science,CT CENTRE (MOD) LTD T/A DSTL,1001891671," 30,581.53 ",,,
Home Office,Home Office,21/07/2016,Social Research,HOS - Home Office Science,ANCON TECHNOLOGIES LTD,1001892124," 42,066.40 ",,,
Home Office,Home Office,21/07/2016,Social Research,HOS - Home Office Science,ANCON TECHNOLOGIES LTD,1001892124," 118,605.07 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 265,399.03 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 1,018,513.63 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 14,896.34 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 22,280.71 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 13,605.00 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 54,785.41 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 16,740.73 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 17,025.30 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 14,963.98 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 72,634.06 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 14,188.48 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001884373," 19,524.99 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MINISTRY OF JUSTICE,3000052458," 3,900,000.00 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MINISTRY OF JUSTICE,3000052458," 3,044,076.00 ",,,
Home Office,Home Office,01/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001884441," 45,000.00 ",,,
Home Office,Home Office,01/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001884351," 106,222.37 ",,,
Home Office,Home Office,01/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001884351," 72,891.10 ",,,
Home Office,Home Office,01/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001884351," 48,408.01 ",,,
Home Office,Home Office,04/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,GEO GROUP UK LTD (THE),1001885038," 462,820.69 ",,,
Home Office,Home Office,04/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,GEO GROUP UK LTD (THE),1001885038," 56,791.74 ",,,
Home Office,Home Office,04/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001885023," 27,208.35 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602," 171,947.00 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602," 704,384.35 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602," 56,270.38 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602," 42,191.30 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602," 717,483.58 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602," 44,860.14 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602,"-152,623.45 ",,,
Home Office,Home Office,05/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001885602,"-148,605.08 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,G4S CARE & JUSTICE SERVICES (UK) LTD,1001886025," 447,111.41 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1001886043," 1,999,341.60 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1001886043," 562,864.20 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1001886043," 59,875.50 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1001886043," 45,978.20 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1001886043," 47,861.28 ",,,
Home Office,Home Office,06/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MITIE CARE & CUSTODY LTD,1001886043," 162,364.62 ",,,
Home Office,Home Office,07/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001886513," 69,531.91 ",,,
Home Office,Home Office,07/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001886513," 99,972.99 ",,,
Home Office,Home Office,11/07/2016,HOPG Services,IE - Immigration Enforcement,CAPITA BUSINESS SERVICES LTD,1001887595," 135,318.14 ",,,
Home Office,Home Office,11/07/2016,HOPG Services,IE - Immigration Enforcement,CAPITA BUSINESS SERVICES LTD,1001887595,"-162,316.80 ",,,
Home Office,Home Office,11/07/2016,HOPG Services,IE - Immigration Enforcement,CAPITA BUSINESS SERVICES LTD,1001887595,"-135,318.14 ",,,
Home Office,Home Office,11/07/2016,Public Admin and Finance Services,IE - Immigration Enforcement,CAPITA BUSINESS SERVICES LTD,1001887595," 110,510.33 ",,,
Home Office,Home Office,11/07/2016,Public Admin and Finance Services,IE - Immigration Enforcement,CAPITA BUSINESS SERVICES LTD,1001887595," 120,060.01 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001887598," 52,077.67 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001887598," 92,755.03 ",,,
Home Office,Home Office,11/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001887597," 212,764.69 ",,,
Home Office,Home Office,13/07/2016,Professional & Admin Services,IE - Immigration Enforcement,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001888715," 6,210.34 ",,,
Home Office,Home Office,13/07/2016,Professional & Admin Services,IE - Immigration Enforcement,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001888715," 126,419.65 ",,,
Home Office,Home Office,13/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,SERCO LTD,1001888737," 39,936.13 ",,,
Home Office,Home Office,13/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001888679," 53,725.73 ",,,
Home Office,Home Office,14/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,MINISTRY OF JUSTICE,3000052511," 1,139,831.00 ",,,
Home Office,Home Office,15/07/2016,Public Admin and Finance Services,IE - Immigration Enforcement,CAPITA BUSINESS SERVICES LTD,1001889727," 150,528.00 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE),1001889890," 4,999.82 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE),1001889890," 36,209.45 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,SERCO LTD,1001889922," 793,548.46 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001889951," 146,510.95 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001889951," 117,964.22 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001889951," 90,587.15 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001889951," 137,134.43 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001889951," 76,788.28 ",,,
Home Office,Home Office,15/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001889951," 43,695.43 ",,,
Home Office,Home Office,15/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001889731," 112,536.54 ",,,
Home Office,Home Office,18/07/2016,Professional & Admin Services,IE - Immigration Enforcement,SCOTTISH POLICE AUTHORITY,1001890608," 33,082.39 ",,,
Home Office,Home Office,19/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001891137," 58,388.15 ",,,
Home Office,Home Office,20/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE,1001891714," 26,384.13 ",,,
Home Office,Home Office,22/07/2016,Professional & Admin Services,IE - Immigration Enforcement,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR HUMBERSIDE,1001892731," 25,340.16 ",,,
Home Office,Home Office,22/07/2016,"Transport, Storage & Mail Services",IE - Immigration Enforcement,TNT UK LTD,1001892771," 4,816.58 ",,,
Home Office,Home Office,22/07/2016,"Transport, Storage & Mail Services",IE - Immigration Enforcement,TNT UK LTD,1001892771," 4,999.15 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 25,510.13 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 44,493.96 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 45,292.55 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 38,073.36 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 47,171.89 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 49,207.99 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 61,052.50 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 39,516.06 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 180,984.11 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 247,057.68 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763," 774,057.53 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-25,510.13 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-44,493.96 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-45,292.55 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-47,171.89 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-49,207.99 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-61,052.50 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-39,516.06 ",,,
Home Office,Home Office,22/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001892763,"-59,434.67 ",,,
Home Office,Home Office,22/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001892671," 31,290.64 ",,,
Home Office,Home Office,25/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001893361," 59,434.67 ",,,
Home Office,Home Office,25/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,WEST MIDLANDS OFFICE FOR POLICING & CRIME,1001893369," 32,821.84 ",,,
Home Office,Home Office,26/07/2016,"Public Order, Security, Safety",IE - Immigration Enforcement,TASCOR SERVICES LIMITED,1001894005," 175,798.04 ",,,
Home Office,Home Office,27/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,6200061257,"-29,141.75 ",,,
Home Office,Home Office,27/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001894514," 126,668.62 ",,,
Home Office,Home Office,28/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001895058,"-13,654.47 ",,,
Home Office,Home Office,28/07/2016,Asylum Services & Provision,IE - Immigration Enforcement,CARLSON WAGONLIT TRAVEL,1001895058," 68,645.55 ",,,
Home Office,Home Office,01/07/2016,Grant,IIPG - International & Immigration Policy Group,CITY AND COUNTY OF SWANSEA 1 (G),1001884166," 28,524.60 ",,,
Home Office,Home Office,06/07/2016,Grant,IIPG - International & Immigration Policy Group,HAMPSHIRE COUNTY COUNCIL 1 (G),1001885888," 55,296.00 ",,,
Home Office,Home Office,11/07/2016,Grant,IIPG - International & Immigration Policy Group,WEST LOTHIAN COUNCIL (G),1001887110," 71,436.00 ",,,
Home Office,Home Office,13/07/2016,Grant,IIPG - International & Immigration Policy Group,CLACKMANNANSHIRE COUNCIL (G),1001888482," 61,020.00 ",,,
Home Office,Home Office,13/07/2016,Grant,IIPG - International & Immigration Policy Group,DUNDEE CITY COUNCIL (G),1001888486," 51,504.00 ",,,
Home Office,Home Office,13/07/2016,Grant,IIPG - International & Immigration Policy Group,RENFREWSHIRE COUNCIL (G),1001888516," 32,664.00 ",,,
Home Office,Home Office,13/07/2016,Grant,IIPG - International & Immigration Policy Group,SHEFFIELD CITY COUNCIL (G),1001888521," 69,483.50 ",,,
Home Office,Home Office,15/07/2016,Public Admin and Finance Services,IIPG - International & Immigration Policy Group,DEPARTMENT FOR WORK & PENSIONS (DWP),1001889753," 102,864.50 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,GATESHEAD COUNCIL (G),1001889499," 93,399.64 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,GATESHEAD COUNCIL (G),1001889499," 112,000.00 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,GATESHEAD COUNCIL (G),1001889499," 88,360.00 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,GLASGOW CITY COUNCIL 1 (G),1001889500," 77,805.90 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,HIGHLAND COUNCIL (THE) (G),1001889502," 95,484.00 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,LOTHIAN HEALTH BOARD (G),1001889530," 47,400.00 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,LOTHIAN HEALTH BOARD (G),1001889530," 158,000.00 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,NORTHERN IRELAND EXECUTIVE (G),1001889535," 175,476.00 ",,,
Home Office,Home Office,15/07/2016,Grant,IIPG - International & Immigration Policy Group,RHONDDA CYNON TAFF (G),1001889536," 79,344.00 ",,,
Home Office,Home Office,19/07/2016,Grant,IIPG - International & Immigration Policy Group,HARTLEPOOL COUNCIL (G),1001890990," 109,308.00 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,ASHFORD BOROUGH COUNCIL 1 (G),1001892472," 30,542.20 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,CITY AND COUNTY OF SWANSEA 1 (G),1001892474," 33,017.40 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,CLACKMANNANSHIRE COUNCIL (G),1001892475," 40,380.00 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,DEPARTMENT FOR SOCIAL DEVELOPMENT (G),1001892476," 33,216.30 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,INVERCLYDE COUNCIL (G),1001892477," 30,672.00 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,NORTHERN IRELAND EXECUTIVE (G),1001892481," 33,216.30 ",,,
Home Office,Home Office,22/07/2016,Grant,IIPG - International & Immigration Policy Group,NORTHERN IRELAND EXECUTIVE (G),1001892481," 66,432.60 ",,,
Home Office,Home Office,26/07/2016,Grant,IIPG - International & Immigration Policy Group,LEEDS CITY COUNCIL (G),1001893772," 219,324.00 ",,,
Home Office,Home Office,26/07/2016,Grant,IIPG - International & Immigration Policy Group,NORTH AYRSHIRE COUNCIL (G),1001893781," 34,704.80 ",,,
Home Office,Home Office,27/07/2016,Grant,IIPG - International & Immigration Policy Group,BATH & NORTH EAST SOMERSET COUNCIL (G),1001894323," 32,500.00 ",,,
Home Office,Home Office,01/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,HM REVENUE & CUSTOMS (G),1001884176," 1,287,413.75 ",,,
Home Office,Home Office,05/07/2016,Grant,OSCT - Office of Security and Counter Terrorism,COMMUNITY SECURITY TRUST (G),1001885427," 1,270,000.00 ",,,
