Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,GREATER MANCHESTER POLICE AUTHORITY (G),1001160878,"204,713.95",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,GWENT POLICE AUTHORITY 1 (G),1001160879,"39,078.83",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001160881,"75,923.33",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE COUNTY COUNCIL 1 (G),1001160883,"157,741.64",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001160884,"108,368.34",
Home Office,Home Office,29/09/2011,Other Government Department,CPG - Crime & Policing Group,HM REVENUE & CUSTOMS (G),3000043536,"1,867,106.35",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,HUMBERSIDE POLICE AUTHORITY 1 (G),1001160885,"166,606.77",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001160886,"187,090.00",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001160888,"178,145.52",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001160890,"56,894.86",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001160903,"327,285.18",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,METROPOLITAN POLICE SERVICE (G),1001160904,"3,230,135.08",
Home Office,Home Office,29/09/2011,Other Government Department,CPG - Crime & Policing Group,MINISTRY OF JUSTICE,3000043540,"2,778,244.92",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,NEW WEST MERCIA POLICE AUTHORITY (G),1001160907,"47,042.23",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001160909,"50,933.52",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001160910,"29,981.27",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,NORTH YORKSHIRE POLICE AUTHORITY (G),1001160912,"43,130.39",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,NORTHUMBRIA POLICE (G),1001160914,"131,230.57",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,POLICE SERVICE OF NORTHERN IRELAND (G),1001160918,"40,453.45",
Home Office,Home Office,29/09/2011,Other Government Department,CPG - Crime & Policing Group,SERIOUS FRAUD OFFICE (G),3000043543,"81,533.39",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,SOCA (G),1001160925,"1,301,005.18",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001160926,"74,998.12",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE AUTHORITY 1 (G),1001160927,"45,388.23",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,STAFFORDSHIRE POLICE AUTHORITY (G),1001160929,"27,791.86",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,STOCKPORT METRO BOROUGH COUNCIL (G),1001160930,"73,856.25",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,SURREY POLICE AUTHORITY 1 (G),1001160933,"54,319.12",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001160934,"128,188.57",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,THAMES VALLEY POLICE (G),1001160935,"101,918.52",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,TRAFFORD METROPOLITAN BOROUGH COUNCIL (G),1001160936,"32,180.49",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY 1 (G),1001160938,"69,377.64",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001160939,"463,432.85",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001160940,"212,742.66",
Home Office,Home Office,27/09/2011,Grants,CPG - Crime & Policing Group,WILTSHIRE CONSTABULARY (G),1001160941,"48,115.87",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001159760,"1,838,997.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY 1 (G),1001159761,"690,798.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE AUTHORITY 1 (G),1001159765,"913,984.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001159769,"317,178.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,CHESHIRE POLICE AUTHORITY 2 (G),1001159770,"1,212,159.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001159771,"741,320.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,CUMBRIA POLICE AUTHORITY 1 (G),1001159773,"587,213.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1001159774,"920,030.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,DEVON & CORNWALL POLICE AUTHORITY 1 (G),1001159775,"1,882,377.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,DORSET POLICE AUTHORITY 1 (G),1001159776,"816,222.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,DURHAM POLICE AUTHORITY 1 (G),1001159778,"833,951.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,DYFED POWYS POLICE AUTHORITY 1 (G),1001159779,"411,585.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,ESSEX POLICE AUTHORITY (G),1001159780,"1,803,448.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,GLOUCESTERSHIRE POLICE AUTHORITY (G),1001159781,"800,579.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001159782,"23,855,322.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,GREATER MANCHESTER POLICE AUTHORITY (G),1001159783,"4,349,094.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,GWENT POLICE AUTHORITY 1 (G),1001159784,"740,674.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001159786,"1,902,306.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001159787,"1,333,658.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,HUMBERSIDE POLICE AUTHORITY 1 (G),1001159788,"1,190,299.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001159791,"2,013,205.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001159792,"2,052,860.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001159793,"1,180,692.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,LINCOLNSHIRE POLICE AUTHORITY 1 (G),1001159794,"716,868.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001159795,"2,470,952.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NEW WEST MERCIA POLICE AUTHORITY (G),1001159797,"1,338,980.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001159799,"989,091.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001159801,"834,452.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NORTH YORKSHIRE POLICE AUTHORITY (G),1001159802,"855,427.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NORTHAMPTONSHIRE POLICE 1 (G),1001159803,"762,420.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NORTHUMBRIA POLICE (G),1001159804,"2,244,073.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE POLICE AUTHORITY 2 (G),1001159805,"1,371,800.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001159810,"1,682,153.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE AUTHORITY 1 (G),1001159811,"1,649,541.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,STAFFORDSHIRE POLICE AUTHORITY (G),1001159812,"1,119,460.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,SUFFOLK POLICE AUTHORITY (G),1001159813,"767,982.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,SURREY POLICE AUTHORITY 1 (G),1001159814,"1,111,372.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,SUSSEX POLICE AUTHORITY 1 (G),1001159815,"1,807,832.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,THAMES VALLEY POLICE (G),1001159816,"2,294,570.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,WARWICKSHIRE POLICE AUTHORITY 1 (G),1001159819,"693,099.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001159820,"3,999,603.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,WEST YORKSHIRE POLICE (G),1001159821,"3,585,121.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,WILTSHIRE CONSTABULARY (G),1001159822,"705,302.00",
Home Office,Home Office,22/09/2011,Grants,CPG - Crime & Policing Group,BROKEN RAINBOW (G),1001159098,"60,000.00",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,RESPECT (G),1001159808,"60,000.00",
Home Office,Home Office,09/09/2011,Other Government Department,CPG - Crime & Policing Group,DEPARTMENT FOR EDUCATION (G),3000043418,"10,000,000.00",
Home Office,Home Office,02/09/2011,Voluntary Sector Grants Programme,CPG - Crime & Policing Group,TRIBAL EDUCATION LTD,1001151731,"97,342.80",
Home Office,Home Office,20/09/2011,Professional & Admin Services.Business admin services - PROG,CPG - Crime & Policing Group,SHEFFIELD CITY COUNCIL,1001158353,"44,378.14",
Home Office,Home Office,14/09/2011,Professional & Admin Services.Business admin services - PROG,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE,1001155660,"21,337.27",
Home Office,Home Office,14/09/2011,Professional & Admin Services.Business admin services - PROG,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE,1001155660,"32,964.62",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.Sirius - Other Services - PROG",CPG - Crime & Policing Group,STERIA UK,1001151719,"35,000.00",
Home Office,Home Office,27/09/2011,"Messenger, Portering and Reception Services",CPG - Crime & Policing Group,COI COMMUNICATIONS,3000043512,"26,275.84",
Home Office,Home Office,26/09/2011,Grants,CPG - Crime & Policing Group,VICTIM SUPPORT (G),1001159818,"38,460.57",
Home Office,Home Office,15/09/2011,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001156201,"400,000.00",
Home Office,Home Office,02/09/2011,"IT, Broadcasting & Telecomms.IT Running Cost - Maint - PROG",CPG - Crime & Policing Group,SAVVIS UK LTD,1001151712,"26,807.56",
Home Office,Home Office,27/09/2011,Public Administration Services.ContOut RC Services-other-ADMN,CPG - Crime & Policing Group,CATCH22,1001160393,"206,100.00",
Home Office,Home Office,27/09/2011,Public Administration Services.ContOut RC Services-other-ADMN,CPG - Crime & Policing Group,CATCH22,1001160393,"49,862.50",
Home Office,Home Office,19/09/2011,"Science, Technical & Research.Testing",CPG - Crime & Policing Group,CONCATENO UK LTD,1001156987,"48,969.36",
Home Office,Home Office,19/09/2011,"Science, Technical & Research.Testing",CPG - Crime & Policing Group,CONCATENO UK LTD,1001156987,"48,359.52",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,ESSEX COUNTY COUNCIL 1 (G),1001162402,"146,129.00",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,HARTLEPOOL COUNCIL (G),1001162403,"89,106.00",
Home Office,Home Office,05/09/2011,Other Government Department,CPG - Crime & Policing Group,HEART OF BIRMINGHAM TEACHING PCT (G),3000043392,"467,266.50",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF BROMLEY 1 (G),1001162404,"45,149.00",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF KENSINGTON & CHELSEA (G),1001162405,"140,627.00",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,LONDON BOROUGH OF MERTON 2 (G),1001162406,"30,323.00",
Home Office,Home Office,29/09/2011,Other Government Department,CPG - Crime & Policing Group,NHS BEDFORDSHIRE (G),3000043542,"185,415.50",
Home Office,Home Office,29/09/2011,Other Government Department,CPG - Crime & Policing Group,SHEFFIELD PRIMARY CARE TRUST (G),3000043544,"376,347.00",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,SOUTHAMPTON CITY COUNCIL 1 (G),1001162409,"53,845.00",
Home Office,Home Office,29/09/2011,Other Government Department,CPG - Crime & Policing Group,SUNDERLAND PCT (G),3000043545,"126,141.50",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,TELFORD & WREKIN COUNCIL (G),1001162410,"30,043.50",
Home Office,Home Office,30/09/2011,Grants,CPG - Crime & Policing Group,WORCESTER CITY COUNCIL (G),1001162411,"58,856.50",
Home Office,Home Office,20/09/2011,"Building, Construction Service.Building, Construction Service - PROG",CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001158327,"38,681.16",
Home Office,Home Office,26/09/2011,Furniture (Not Fixed Asset).Furniture (Not FA) - PROG,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001159863,"49,132.80",
Home Office,Home Office,20/09/2011,News and publicity services.Press release services - ADMN,CPG - Crime & Policing Group,NACRO,1001157680,"50,000.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,AVON & SOMERSET POLICE AUTHORITY 1 (G),1001152157,"10,077,352.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,BEDFORDSHIRE POLICE AUTHORITY 1 (G),1001152158,"3,659,509.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,CAMBRIDGESHIRE POLICE AUTHORITY 1 (G),1001152163,"4,478,210.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001152164,"2,637,391.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,CHESHIRE POLICE AUTHORITY 2 (G),1001152165,"5,792,834.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,CLEVELAND POLICE AUTHORITY 1 (G),1001152166,"4,279,609.00",
Home Office,Home Office,19/09/2011,Other Government Department,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000043454,"13,410,488.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,CUMBRIA POLICE AUTHORITY 1 (G),1001152167,"2,754,604.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,DERBYSHIRE POLICE AUTHORITY 1 (G),1001152168,"5,846,241.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,DEVON & CORNWALL POLICE AUTHORITY 1 (G),1001152169,"9,911,628.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,DORSET POLICE AUTHORITY 1 (G),1001152170,"3,822,155.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,DURHAM POLICE AUTHORITY 1 (G),1001152171,"3,982,069.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,DYFED POWYS POLICE AUTHORITY 1 (G),1001152172,"3,400,650.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,ESSEX POLICE AUTHORITY (G),1001152173,"9,800,828.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,GLOUCESTERSHIRE POLICE AUTHORITY (G),1001152174,"3,254,375.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,GREATER LONDON AUTHORITY (G),1001152175,"93,977,997.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,GREATER MANCHESTER POLICE AUTHORITY (G),1001152176,"20,705,963.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,GWENT POLICE AUTHORITY 1 (G),1001152177,"4,012,840.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,HAMPSHIRE POLICE AUTHORITY 1 (G),1001152178,"11,497,255.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,HERTFORDSHIRE POLICE AUTHORITY 1 (G),1001152179,"6,623,331.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,HUMBERSIDE POLICE AUTHORITY 1 (G),1001152180,"6,232,921.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,KENT POLICE AUTHORITY 1 (G),1001152182,"9,823,144.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,LANCASHIRE POLICE AUTHORITY 1 (G),1001152183,"9,528,222.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,LEICESTERSHIRE POLICE AUTHORITY (G),1001152184,"6,036,080.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,LINCOLNSHIRE POLICE AUTHORITY 1 (G),1001152185,"3,571,904.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,MERSEYSIDE POLICE AUTHORITY 1 (G),1001152186,"11,480,388.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NEW WEST MERCIA POLICE AUTHORITY (G),1001152187,"6,178,620.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NORFOLK POLICE AUTHORITY 1 (G),1001152188,"4,805,069.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NORTH WALES POLICE AUTHORITY (G),1001152189,"4,677,883.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NORTH YORKSHIRE POLICE AUTHORITY (G),1001152190,"3,937,104.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NORTHAMPTONSHIRE POLICE 1 (G),1001152191,"4,046,674.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NORTHUMBRIA POLICE (G),1001152192,"10,357,098.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,NOTTINGHAMSHIRE POLICE AUTHORITY 2 (G),1001152193,"7,237,470.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,SOUTH WALES POLICE AUTHORITY 1 (G),1001152198,"8,387,288.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,SOUTH YORKSHIRE POLICE AUTHORITY 1 (G),1001152199,"9,230,816.00",
Home Office,Home Office,05/09/2011,Grants,CPG - Crime & Policing Group,STAFFORDSHIRE POLICE AUTHORITY (G),1001152200,"6,180,975.00",
