UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC15571,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,260.00",15571
MODGPC15572,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,010.00",15572
MODGPC15573,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,010.00",15573
MODGPC15574,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,010.00",15574
MODGPC15575,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,260.00",15575
MODGPC15576,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł4,506.67",15576
MODGPC15577,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł680.00,15577
MODGPC15578,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł4,644.00",15578
MODGPC15579,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,330.56",15579
MODGPC15580,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł4,721.98",15580
MODGPC15581,24-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,921.75",15581
MODGPC15582,18-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,Ł852.72,15582
MODGPC15583,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,000.00",15583
MODGPC15584,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł578.46,15584
MODGPC15585,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł527.54,15585
MODGPC15586,25-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł691.53,15586
MODGPC15587,28-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł652.84,15587
MODGPC15588,24-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł600.00,15588
MODGPC15589,14-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł2,375.66",15589
MODGPC15590,19-Oct-11,Building Services                  , ELECTRICAL CONTRACTORS,Ł862.14,15590
MODGPC15591,18-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł1,383.76",15591
MODGPC15592,18-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł913.27,15592
MODGPC15593,18-Oct-11,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł4,426.99",15593
MODGPC15594,15-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł712.88,15594
MODGPC15595,17-Oct-11,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"Ł3,210.72",15595
MODGPC15596,31-Oct-11,Financial Services                 , INSURANCE SALES/UNDERWRITE,Ł719.45,15596
MODGPC15597,18-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł979.44,15597
MODGPC15598,19-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł534.60,15598
MODGPC15599,14-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł540.00,15599
MODGPC15600,18-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł522.24,15600
MODGPC15601,20-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,286.44",15601
MODGPC15602,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł864.00,15602
MODGPC15603,31-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł780.00,15603
MODGPC15604,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł910.22,15604
MODGPC15605,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł578.38,15605
MODGPC15606,20-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,800.00",15606
MODGPC15607,26-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,883.96",15607
MODGPC15608,28-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,500.00",15608
MODGPC15609,14-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł679.06,15609
MODGPC15610,31-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł752.40,15610
MODGPC15611,14-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł899.95,15611
MODGPC15612,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł34,984.52",15612
MODGPC15613,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł34,562.78",15613
MODGPC15614,25-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł48,310.79",15614
MODGPC15615,19-Oct-11,Building Materials                 , PLUMBING/HEATING EQUIPMENT,"Ł1,688.01",15615
MODGPC15616,25-Oct-11,General Retail and Wholesale       , SMALL APPLIANCE REPAIR DEF,Ł660.00,15616
MODGPC15617,31-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł500.16,15617
MODGPC15618,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł571.68,15618
MODGPC15619,17-Oct-11,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,296.00",15619
MODGPC15620,31-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł810.00,15620
MODGPC15621,31-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,413.36",15621
MODGPC15622,18-Oct-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,Ł600.00,15622
MODGPC15623,18-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,Ł602.87,15623
MODGPC15624,27-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł990.00,15624
MODGPC15625,14-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł1,388.37",15625
MODGPC15626,19-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"Ł32,154.78",15626
MODGPC15627,19-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"Ł79,483.20",15627
MODGPC15628,21-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,"Ł1,807.40",15628
MODGPC15629,26-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł1,934.88",15629
MODGPC15630,18-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł625.70,15630
MODGPC15631,18-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł595.68,15631
MODGPC15632,20-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"Ł1,226.72",15632
MODGPC15633,26-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł901.10,15633
MODGPC15634,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł918.46,15634
MODGPC15635,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł1,946.96",15635
MODGPC15636,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,630.00",15636
MODGPC15637,17-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,767.29",15637
MODGPC15638,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,500.00",15638
MODGPC15639,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł10,340.00",15639
MODGPC15640,25-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł697.00,15640
MODGPC15641,24-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,125.35",15641
MODGPC15642,25-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,337.60",15642
MODGPC15643,18-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł34,184.52",15643
MODGPC15644,24-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł730.19,15644
MODGPC15645,20-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł7,989.60",15645
MODGPC15646,18-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł4,105.42",15646
MODGPC15647,09-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł2,137.98",15647
MODGPC15648,19-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł4,073.28",15648
MODGPC15649,31-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł6,174.00",15649
MODGPC15650,18-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł648.00,15650
MODGPC15651,20-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,872.00",15651
MODGPC15652,30-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,716.00",15652
MODGPC15653,09-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł4,304.52",15653
MODGPC15654,13-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł6,624.00",15654
MODGPC15655,19-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,944.00",15655
MODGPC15656,09-Aug-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł763.20,15656
MODGPC15657,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,Ł766.80,15657
MODGPC15658,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,578.00",15658
MODGPC15659,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,617.89",15659
MODGPC15660,28-Sep-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,224.60",15660
MODGPC15661,27-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł1,001.09",15661
MODGPC15662,27-Oct-11,General Retail and Wholesale       , CAMERA & PHOTO SUPPLY STORE,"Ł3,408.00",15662
MODGPC15663,20-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł8,242.26",15663
MODGPC15664,17-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,558.80",15664
MODGPC15665,14-Oct-11,Building Services                  , AIR COND/REFRIG REPAIR SHOP,Ł929.00,15665
MODGPC15666,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł736.68,15666
MODGPC15667,21-Oct-11,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"Ł1,039.20",15667
MODGPC15668,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,863.10",15668
MODGPC15669,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,634.00",15669
MODGPC15670,24-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł949.61,15670
MODGPC15671,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł23,908.50",15671
MODGPC15672,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł13,500.00",15672
MODGPC15673,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł40,500.00",15673
MODGPC15674,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł648.00,15674
MODGPC15675,31-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,"Ł22,584.00",15675
MODGPC15676,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł840.54,15676
MODGPC15677,18-Oct-11,Mail and Courier Services          , POSTAGE STAMPS,"Ł1,092.52",15677
MODGPC15678,26-Oct-11,Professional Services              , INFORMATION RETRIEVAL SERVICES,Ł659.86,15678
MODGPC15679,18-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"Ł3,340.97",15679
MODGPC15680,13-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł760.85,15680
MODGPC15681,21-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł11,694.67",15681
MODGPC15682,26-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,407.66",15682
MODGPC15683,26-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,344.72",15683
MODGPC15684,27-Oct-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",Ł714.00,15684
MODGPC15685,25-Oct-11,General Retail and Wholesale       , LUGGAGE/LEATHER STORES,Ł993.84,15685
MODGPC15686,17-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,"Ł2,323.51",15686
MODGPC15687,26-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,602.70",15687
MODGPC15688,14-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł1,221.76",15688
MODGPC15689,17-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł992.10,15689
MODGPC15690,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł704.40,15690
MODGPC15691,27-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł770.50,15691
MODGPC15692,19-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł875.00,15692
MODGPC15693,17-Oct-11,Books and Periodicals              , BOOK STORES,Ł708.00,15693
MODGPC15694,28-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł1,265.50",15694
MODGPC15695,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,764.01",15695
MODGPC15696,19-Oct-11,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,Ł690.00,15696
MODGPC15697,18-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł545.00,15697
MODGPC15698,24-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł576.06,15698
MODGPC15699,21-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł999.82,15699
MODGPC15700,14-Oct-11,Books and Periodicals              , BOOK STORES,Ł999.95,15700
MODGPC15701,18-Oct-11,Books and Periodicals              , BOOK STORES,Ł999.95,15701
MODGPC15702,24-Oct-11,Books and Periodicals              , BOOK STORES,Ł503.52,15702
MODGPC15703,25-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł537.30,15703
MODGPC15704,20-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł5,000.00",15704
MODGPC15705,20-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł4,193.81",15705
MODGPC15706,14-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł869.84,15706
MODGPC15707,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,286.75",15707
MODGPC15708,26-Oct-11,General Retail and Wholesale       , CHILDREN/INFANTS WEAR STORES,Ł989.80,15708
MODGPC15709,21-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł539.00,15709
MODGPC15710,17-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł2,978.45",15710
MODGPC15711,31-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,042.82",15711
MODGPC15712,17-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,068.84",15712
MODGPC15713,19-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł837.88,15713
MODGPC15714,17-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,202.50",15714
MODGPC15715,18-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,961.62",15715
MODGPC15716,31-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł719.32,15716
MODGPC15717,26-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł745.46,15717
MODGPC15718,31-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,Ł850.38,15718
MODGPC15719,26-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł1,218.30",15719
MODGPC15720,25-Oct-11,Books and Periodicals              , BOOK STORES,"Ł1,244.78",15720
MODGPC15721,19-Oct-11,Books and Periodicals              , BOOK STORES,Ł677.00,15721
MODGPC15722,26-Oct-11,Books and Periodicals              , BOOK STORES,Ł724.30,15722
MODGPC15723,28-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł529.89,15723
MODGPC15724,22-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł806.76,15724
MODGPC15725,17-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł565.18,15725
MODGPC15726,18-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,613.60",15726
MODGPC15727,25-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,247.50",15727
MODGPC15728,17-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł542.40,15728
MODGPC15729,25-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,671.60",15729
MODGPC15730,20-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,333.44",15730
MODGPC15731,18-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,262.32",15731
MODGPC15732,27-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł818.69,15732
MODGPC15733,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,080.00",15733
MODGPC15734,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł508.87,15734
MODGPC15735,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,050.00",15735
MODGPC15736,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł694.80,15736
MODGPC15737,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł955.20,15737
MODGPC15738,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,873.26",15738
MODGPC15739,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł848.76,15739
MODGPC15740,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł616.16,15740
MODGPC15741,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł858.10,15741
MODGPC15742,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,499.95",15742
MODGPC15743,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł621.79,15743
MODGPC15744,18-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł710.52,15744
MODGPC15745,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł530.78,15745
MODGPC15746,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł687.40,15746
MODGPC15747,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,082.40",15747
MODGPC15748,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł757.08,15748
MODGPC15749,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł663.48,15749
MODGPC15750,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł862.56,15750
MODGPC15751,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,122.53",15751
MODGPC15752,27-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł873.36,15752
MODGPC15753,28-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł764.82,15753
MODGPC15754,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł19,658.88",15754
MODGPC15755,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,280.00",15755
MODGPC15756,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł976.75,15756
MODGPC15757,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,587.00",15757
MODGPC15758,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł966.48,15758
MODGPC15759,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,016.40",15759
MODGPC15760,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł614.27,15760
MODGPC15761,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł6,274.80",15761
MODGPC15762,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł21,697.68",15762
MODGPC15763,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,407.20",15763
MODGPC15764,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,697.14",15764
MODGPC15765,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł11,176.18",15765
MODGPC15766,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,488.30",15766
MODGPC15767,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,759.58",15767
MODGPC15768,20-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,687.80",15768
MODGPC15769,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł4,486.80",15769
